sch.EVENT_ALTER_NON_LOCAL_PLAYER_AWARDS, -1839656718, 1689854924, 2042990385, -201142628, -1319201654
sch.SCRIPT_EVENT_OHD_IN_MP_CUTSCENE, 1765370359, 364416023, 1594928808, -1599364566, 276367769
sch.SCRIPT_EVENT_OHD_IS_WANTED, -1846290480, 669856805, -1556962447, 942860171, 973071710
sch.SCRIPT_EVENT_OHD_IS_CUFFED, -2041171393, -1569910526, 1746134357, 242402216, -1019014207
sch.SCRIPT_EVENT_OHD_IS_BEING_PROCESSED, -883779430, 1467853592, 240991697, 839444406, 742672229
sch.SCRIPT_EVENT_OHD_IN_CUSTODY, -2061917906, 1779587980, 1667063621, -1243651539, -525674633
sch.SCRIPT_EVENT_OHD_IS_BEING_CUFFED, -378634036, 2156587, -1171154941, -152166064, 320349598
sch.SCRIPT_EVENT_OHD_IS_BEING_UNCUFFED, 1517579056, 1350995169, -820960166, 308190143, -1742050195
sch.SCRIPT_EVENT_OHD_HAS_KEYS, -287052888, 1860580682, 437449406, -858745064, 1100320285
sch.SCRIPT_EVENT_OHD_PLAYER_ROLE, -410708140, 1531166418, 959887182, -1852209826, 752544403
sch.SCRIPT_EVENT_OHD_HEIST_ROLE, 20579986, 1238116006, -988739043, -1273540834, -53300463
sch.SCRIPT_EVENT_OHD_TALKING, 217241055, -2117169812, -468509412, -1102808567, 173886263
sch.SCRIPT_EVENT_OHD_INVISIBLE, 792605141, 482008779, -949018811, 983935657, -1238213211
sch.SCRIPT_EVENT_OHD_TELEPORT, -2065406127, -1877978155, 1803131174, -1537488048, -1507442482
sch.SCRIPT_EVENT_OHD_PARTNER, -1242680373, -2113895788, 904103007, 1464028824, -1368408833
sch.SCRIPT_EVENT_OHD_IS_VOTING, 1293356309, -1973318658, -71273283, 1260096294, -1608366263
sch.SCRIPT_EVENT_OHD_IS_PLAYER_SPECTATING, 2055309431, -1031340014, -119249570, 479192895, 131402765
sch.SCRIPT_EVENT_OHD_IS_PLAYER_PAUSING, 959741220, -1256086189, -53458173, -235350164, 786145470
sch.SCRIPT_EVENT_OHD_IS_PLAYER_PASSIVE, 948476291, 380285861, -1003348271, -596202157, 947746716
sch.SCRIPT_EVENT_OHD_IS_RALLY_DRIVER, 1667912884, 641632818, -1123400822, 1630963962, 1625753371
sch.SCRIPT_EVENT_OHD_IS_RALLY_PASSENGER, 973384593, -631337584, 1772495870, -1448243487, 1331533566
sch.SCRIPT_EVENT_OHD_TAGGED_REMOTE_PLAYER, 1322653555, -1057152535, -1701192924, -1510743637, -854676202
sch.SCRIPT_EVENT_OHD_IS_RESPAWNING, 1983831220, -1031484781, -1218087738, -795519700, -980126594
sch.SCRIPT_EVENT_OHD_IN_MP_CUTSCENE_RESET, 2035029994, 1208254870, -10982782, 954365006, -307075051
sch.SCRIPT_EVENT_OHD_IS_WANTED_RESET, 1685428989, -738273183, 814496833, 723662099, 1976797232
sch.SCRIPT_EVENT_OHD_IS_CUFFED_RESET, 1669353893, 1561984930, 725985808, 1071911304, 969963183
sch.SCRIPT_EVENT_OHD_IS_BEING_PROCESSED_RESET, -2108734808, 1447800449, -1782873563, -350134407, 1275765085
sch.SCRIPT_EVENT_OHD_IN_CUSTODY_RESET, -287333453, 322236719, 113125214, 168373393, -1235934848
sch.SCRIPT_EVENT_OHD_IS_BEING_CUFFED_RESET, -336803492, 741482021, -573109836, 1406655771, 1490610283
sch.SCRIPT_EVENT_OHD_IS_BEING_UNCUFFED_RESET, -720768025, 570474196, 62234348, -146740950, 1837431216
sch.SCRIPT_EVENT_OHD_HAS_KEYS_RESET, -1843630600, -729799607, 445786129, 2098198576, 1944393806
sch.SCRIPT_EVENT_OHD_TALKING_RESET, 1467904962, 85598533, 1587266584, 1052721422, -1324810510
sch.SCRIPT_EVENT_OHD_INVISIBLE_RESET, -1881985419, 288497104, -1094380288, -519555067, -1508425407
sch.SCRIPT_EVENT_OHD_TELEPORT_RESET, -2084766469, 1480548969, 319685114, 1941918462, 2037599821
sch.SCRIPT_EVENT_OHD_PARTNER_RESET, -620740695, 927552051, -98900440, -72425481, 427978404
sch.SCRIPT_EVENT_OHD_IS_VOTING_RESET, -1581374996, -2075405904, -323171360, -1121654056, -2010253278
sch.SCRIPT_EVENT_OHD_IS_PLAYER_SPECTATING_RESET, -1027219536, 810367268, 820416549, 1308289745, -35133785
sch.SCRIPT_EVENT_OHD_IS_PLAYER_PAUSING_RESET, 1456985457, 493777560, 1835182208, 2137631138, -1133455371
sch.SCRIPT_EVENT_OHD_IS_PLAYER_PASSIVE_RESET, -965422298, -243085165, 337732417, -4314841, -1552848514
sch.SCRIPT_EVENT_OHD_IS_RALLY_DRIVER_RESET, -374648715, -536776992, -124020592, 2090792438, -1038339567
sch.SCRIPT_EVENT_OHD_IS_RALLY_PASSENGER_RESET, -1593328306, -669498250, 1221375594, 331812667, 843189135
sch.SCRIPT_EVENT_OHD_TAGGED_REMOTE_PLAYER_RESET, -399817245, 1279400152, 2144481042, -1317146282, 2079562891
sch.SCRIPT_EVENT_OHD_IN_IMPROMPTU_RACE_COUNTDOWN, 1618540540, -922427983, -882028108, -766117965, 1414398544
sch.SCRIPT_EVENT_OHD_IN_IMPROMPTU_RACE_COUNTDOWN_RESET, -1056683619, -803535423, -1370028781, 1986773540, -783944077
sch.SCRIPT_EVENT_OHD_USING_CHAT_WINDOW, 747270864, 893081016, 1640286562, 1941550153, -1760661233
sch.SCRIPT_EVENT_OHD_USING_CHAT_WINDOW_RESET, -990958325, 886128956, -1139254401, -839519793, 476054205
sch.SCRIPT_EVENT_OHD_IS_RESPAWNING_RESET, 605734688, 1141916680, -749491288, -880192817, -1722237414
sch.SCRIPT_EVENT_QUERY_SPECIFIC_SPAWN_POINT, 145350701, -28253330, -1261736727, -1880032900, 1619668539
sch.SCRIPT_EVENT_ASK_SERVER_FOR_CONTACT_REQUEST, -102469555, 765043249, 1037705593, 1409829639, 738588402
sch.SCRIPT_EVENT_ASK_SERVER_FOR_CLEAR_PENDING_CONTACT_REQUEST, -1245088727, -1962078946, 1377857852, -887069974, -2066493927
sch.SCRIPT_EVENT_TELL_SERVER_CONTACT_REQUEST_COMPLETE, -206137320, -1600651275, 1168623138, -379103418, -836944817
sch.SCRIPT_EVENT_SERVER_SEND_RESPONSE_FOR_CONTACT_REQUEST, -1991317864, -2056857136, -310617732, -765542450, 677734991
sch.SCRIPT_EVENT_SERVER_SEND_RESPONSE_FOR_CLEAR_CONTACT_REQUEST, -2085853000, 230874362, 908767058, -150993329, 1638329709
sch.SCRIPT_EVENT_PLAYER_BEGIN_CR_TARGET_COOLDOWN, -2085033931, 290989781, 1409556665, 2111109648, 645554251
sch.SCRIPT_EVENT_SERVER_VEHICLE_SPAWN_FAIL, 1999649849, 1338868986, -1492841786, -1170324936, -1465780376
sch.SCRIPT_EVENT_SERVER_VEHICLE_SPAWN_REQUEST, -319251612, 1307058941, 1674476795, -1434469591, -1659629763
sch.SCRIPT_EVENT_SERVER_VEHICLE_SPAWN_COMPLETE, 916721383, 175794192, 232443159, -519072009, 1814376422
sch.SCRIPT_EVENT_TRANSITION_PARAMETER_CHANGED, 1193641249, -1960492640, 178524407, 329414987, 1432378003
sch.SCRIPT_EVENT_YOURE_GOING_TO_FOLLOW_ME, 843683007, 936426042, 986260144, -2030576572, -1804721998
sch.SCRIPT_EVENT_SEND_BASIC_TEXT, -1702264142, -791892894, -1387723751, 1075676399, -1773335296
sch.SCRIPT_EVENT_CAR_INSURANCE, 802133775, -1838276770, -964882004, -642631978, 1655503526
sch.SCRIPT_EVENT_REQUEST_TO_SPAWN_VEHICLE, 2112408256, 495813132, 2067191610, 1556360603, 323285304
sch.SCRIPT_EVENT_CLEAR_SPAWN_VEHICLE_REQUEST, 999206981, 1448750576, 1694464420, -1282411862, -1516223898
sch.SCRIPT_EVENT_RESPONSE_TO_SPAWN_VEHICLE, -486420527, 1802636121, -1518599654, 1578307256, -452973862
sch.SCRIPT_EVENT_REMOVE_WINDOW_REQUEST, -1537646326, 1587611234, 2007464942, -685830577, 87964287
sch.SCRIPT_EVENT_PROPERTY_MESS, 2140747899, 386271652, 653628905, 475427856, -340339913
sch.SCRIPT_EVENT_CORONA_MATCHMAKING_CLOSED, 1786176568, -883303125, 937151636, -751645780, -1832152488
sch.SCRIPT_EVENT_CORONA_MATCHMAKING_OPEN, -1312879439, 1697891815, 1272793301, -1746870276, -247998055
sch.SCRIPT_EVENT_EXCLUDE_PLAYER_FROM_CURRENT_MISSION, -594101085, 1908618910, 988586503, -286909552, 718406913
sch.SCRIPT_EVENT_JOBLIST_INVITE_REPLY, 2125250083, -374624960, -1173163558, 1738328916, 637164059
sch.SCRIPT_EVENT_REQUEST_CORONA_VEHICLE_WORLD_CHECK, -1948352103, -883062334, -241418449, 1351258953, 77165180
sch.SCRIPT_EVENT_REPLY_CORONA_VEHICLE_WORLD_CHECK, -123017678, 211864106, -1653861842, -649457793, 1691063220
sch.SCRIPT_EVENT_CORONA_VEHICLE_WORLD_CHECK_IS_NO_LONGER_REQUIRED, -518094689, -272305337, -259156293, 555373042, 72011763
sch.SCRIPT_EVENT_HEIST_UPDATE_ROLES, -1892343528, -709054397, -730912208, -147131721, 1980857009
sch.SCRIPT_EVENT_HEIST_SETUP_INIT_DATA, 1310375266, -1149473612, -1168208444, 895050070, 1242653348
sch.SCRIPT_EVENT_HEIST_UPDATE_CUTS, -835116031, -770307481, 2084633812, -796471916, -712467334
sch.SCRIPT_EVENT_HEIST_UPDATE_STATUS, -1335321822, -1748706315, 792153085, -894668575, 1392195419
sch.SCRIPT_EVENT_HEIST_UPDATE_ROLE_SINGLETON, -1208585385, 209861916, 1473913668, 2023961716, 1046798818
sch.SCRIPT_EVENT_HEIST_UPDATE_CUT_SINGLETON, -586564007, 1537339183, -343495611, -558089337, 1169323649
sch.SCRIPT_EVENT_HEIST_UPDATE_OUTFIT_SINGLETON, -1624267749, 2053137031, -1860138725, -839759879, 485727405
sch.SCRIPT_EVENT_HEIST_SYNC_GLOBAL_DATA, 725663716, 545060564, 1491806827, 906012523, 1156767422
sch.SCRIPT_EVENT_HEIST_REMOVE_MEMBER, -1028896607, 322823364, 1039282949, -1589238460, 40620324
sch.SCRIPT_EVENT_HEIST_PRE_PLAN_REQUEST_MISSION_MEMBERS, 1887715261, 1996811535, -1460955723, 295479234, 1637760414
sch.SCRIPT_EVENT_HEIST_PRE_PLAN_DOWNLOAD_MISSION_MEMBERS, -569621836, 1789200508, 317177044, 369625273, 728200248
sch.SCRIPT_EVENT_HEIST_PRE_PLAN_ABANDON_PLANNING, 909978947, -372448636, -1507949561, 1569696254, -912750342
sch.SCRIPT_EVENT_HEIST_MEDAL_DATA, 1494472464, 841020275, -1834446996, -612883382, -2051197492
sch.SCRIPT_EVENT_HEIST_BEGIN_HACK_MINIGAME, -1743803816, -665560949, -2093537324, 1299161724, 894833172
sch.SCRIPT_EVENT_HEIST_END_HACK_MINIGAME, 390578978, -261919831, 158469583, 561439383, 1918151566
sch.SCRIPT_EVENT_HEIST_UPDATE_CUT_SINGLETON_TUTORIAL, 1213478059, 875565740, -2028335784, 1863269334, -872106351
sch.SCRIPT_EVENT_HEIST_QUIET_KNOCKING, 721330994, -2000694069, 597323763, 1846300528, -1089170834
sch.SCRIPT_EVENT_HEIST_PLAYER_IN_TURRET, 803737130, 457614556, -1809569368, -1446219376, 1678175620
sch.SCRIPT_EVENT_CORONA_PLAYER_OUTFIT, 296518236, -1889123320, -519597839, -473840181, -2026172248
sch.SCRIPT_EVENT_CORONA_PLAYER_OUTFIT_FROM_LEADER, 911179316, -26135537, 1077951879, -190834043, 1318264045
sch.SCRIPT_EVENT_CORONA_OUTFIT_STYLE_FROM_MEMBER, -317318371, -1937891685, 285546291, -2059321285, -866285931
sch.SCRIPT_EVENT_CORONA_MASK_STYLE_FROM_MEMBER, -1872092614, 2081868904, -328486618, -1004806733, 658221619
sch.SCRIPT_EVENT_CORONA_OUTFIT_CHANGE, 665075435, 2009132666, 857538507, -1597931358, -478626914
sch.SCRIPT_EVENT_CORONA_VERSUS_OUTFIT_STYLE_CHANGE, 125492983, 1306496972, 2118577282, -2085685359, -1229530943
sch.SCRIPT_EVENT_CORONA_SCTV_LAUNCHED_JOB, -10584126, 19864882, 1810679938, 1224694440, -308394398
sch.SCRIPT_EVENT_SYNC_WHEEL_ROTATION, -1837006899, 816160825, -556777961, -1462554921, 1123248983
sch.SCRIPT_EVENT_REQUEST_WHEEL_ROTATION, 1823403209, -570326176, 2145799814, -1175275110, -778470954
sch.SCRIPT_EVENT_ATTACH_REMOTE_PLAYER_TO_CAR, 935261065, -752350773, 1648850686, 801912942, 604158588
sch.SCRIPT_EVENT_DETACH_REMOTE_PLAYER_FROM_CAR, -1242957671, -139452555, 1119448172, 900915836, 518061381
sch.SCRIPT_EVENT_REQUEST_ATTACH_REMOTE_PLAYER_TO_CAR, 171704810, -421334945, 2102823339, -453746560, 76329662
sch.SCRIPT_EVENT_REQUEST_INTERACT_CAR, -1343325606, 1655030303, -1779321730, 1094369209, 1722921560
sch.SCRIPT_EVENT_INTERACT_CAR, 1469673382, -1960188280, 1308605276, 2073734282, 735026609
sch.SCRIPT_EVENT_CLEAR_INTERACT_CAR, 289633696, -2023359024, -584257154, 5654544, 1223595735
sch.SCRIPT_EVENT_CLEAR_WHEEL_DATA, -471862398, -634632131, -1353424303, 362985470, -2120841502
sch.SCRIPT_EVENT_SET_ROLLERCOASTER_HIDDEN, -1307162628, -624451532, 414506075, -308231899, -544979849
sch.SCRIPT_EVENT_SYNC_ROLLERCOASTER_DIST, 747783890, 1056644167, -790187597, -160838005, 260853325
sch.SCRIPT_EVENT_REQUEST_ROLLERCOASTER_DIST, -198421999, 1370998723, 894065364, 1480718046, -584642945
sch.SCRIPT_EVENT_ATTACH_REMOTE_PLAYER_TO_COASTER, 827370683, -1712376813, -1397914359, -764016209, 386680788
sch.SCRIPT_EVENT_DETACH_REMOTE_PLAYER_FROM_COASTER, 231605390, -1645843010, -2017995636, -650795861, 2106712608
sch.SCRIPT_EVENT_REQUEST_ATTACH_REMOTE_PLAYER_TO_COASTER, -448993758, 238161920, -1043282812, 855239488, 178067438
sch.SCRIPT_EVENT_MODIFY_COASTER_OCCUPANTS, -882685675, -761766502, 1059771163, -1684202027, -973934490
sch.SCRIPT_EVENT_AUTHORISE_COASTER_ENTRY, -983156321, 2038650441, -1131449766, 1352894410, 597065108
sch.SCRIPT_EVENT_PERSONAL_VEHICLE_SET, -1981816062, -898440447, 1397900875, 262817100, -688049763
sch.SCRIPT_EVENT_HEIST_UPDATE_OUTFITS, -1953280554, 1234146950, 246948802, 157349730, -122334439
sch.SCRIPT_EVENT_HEIST_RESYNC_HOST, 1560273502, 1635119122, 1552900972, 1195459755, -2102799478
sch.SCRIPT_EVENT_REMOVE_WANTED_LEVEL, -91354030, 1449852136, 2080651008, 1743540940, -1704545346
sch.SCRIPT_EVENT_SET_COPS_DISABLED, -2091335671, -1112898503, -1963501380, 388892102, -159225502
sch.SCRIPT_EVENT_OFF_THE_RADAR, -391633760, -1973627888, -162943635, 1141648445, 57493695
sch.SCRIPT_EVENT_AML_SET_HPV_RUNNING, 252711156, 2144233578, -1047334626, 732568366, -390379542
sch.SCRIPT_EVENT_AML_RUN_SPC_CRATE, 104546633, -1342945581, -580709734, 1624662317, 1657054023
sch.SCRIPT_EVENT_AML_DONE_SPC_CRATE, -621812018, 392520928, 448968075, -1921020862, -1601747497
sch.SCRIPT_EVENT_NETWORK_ROULETTE_MSG, 572383530, -1577847552, 1814196281, -744465484, -2038957354
sch.SCRIPT_EVENT_NETWORK_ROULETTE_LAYOUT_MSG, 961044141, 2009813758, 1198092975, -1441384618, -1955663765
sch.SCRIPT_EVENT_SNITCH_KILLED, -1655387204, 158257609, 1658147636, -114300129, -323269370
sch.SCRIPT_EVENT_INVITE_NEARBY_PLAYERS_INTO_APARTMENT, 603406648, -1390976345, -168599209, -702866045, -1321657966
sch.SCRIPT_EVENT_READY_TO_START_INTRO_ANIMS, -323225852, 601969691, -2051844999, -526425102, -1489975132
sch.SCRIPT_EVENT_HEIST_POSIX_AND_HASHED_MAC, -823334279, 1115266513, 1560973005, 411194861, 763250190
sch.SCRIPT_EVENT_BLOCK_SAVE_EOM_CAR_BEEN_DELIVERED, -1774839684, -1599357371, -465639271, 1038686558, -331576754
sch.SCRIPT_EVENT_LAUNCH_SYNCED_INTERACTION, -1386010354, 526822748, -904555865, -992162568, -1604421397
sch.SCRIPT_EVENT_SYNC_SPECTATOR_CELEBRATION_GLOBALS_1, 1416181948, -1850807674, 636217251, -1792407661, 2025035989
sch.SCRIPT_EVENT_SYNC_SPECTATOR_CELEBRATION_GLOBALS_2, 1714412617, -2089726453, -133002255, -1503122929, -1488914969
sch.SCRIPT_EVENT_SYNC_SPECTATOR_CELEBRATION_GLOBALS_3, -2035245734, -180866661, -1057841750, 2024558232, -1795010198
sch.SCRIPT_EVENT_FMMC_PRI_STA_IG2_AUDIOSTREAM, -607623652, -1254176817, 1145604147, 1018996363, 262551687
sch.SCRIPT_EVENT_FMMC_SPECTATOR_PLAY_POSTFX, 2026731012, -383068505, 90427096, -1329848787, 547174234
sch.SCRIPT_EVENT_PROPERTY_DETAILS_ON_JOINING, 1861592619, 15576267, 474413179, -1867345260, -60356752
sch.SCRIPT_EVENT_CHECK_IF_ENTITY_IN_CORONA_AND_MOVE, -1617444053, 1007883955, 1674317759, 31578667, 2134025627
sch.SCRIPT_EVENT_SEND_LAST_FM_EVENT_VARIATION, 470437478, -1257646007, 42967925, 1134070037, 1927637822
sch.SCRIPT_EVENT_CHECKPOINT_COLLECTION_REACHED_CHECKPOINT, -368423380, 463008662, -1185502051, 1046559077, -1091407522
sch.SCRIPT_EVENT_CHECKPOINT_COLLECTION_GIVE_REWARD, -1878337912, 269343035, -193885642, -509322423, 1949038040
sch.SCRIPT_EVENT_HOT_TARGET_ROUTE, -300035648, 20037995, 1401157001, 705526815, 907805624
sch.SCRIPT_EVENT_UW_TARGET_VEH_RESET, -1522149952, -1214381365, -1916386503, 295801632, -289807473
sch.SCRIPT_EVENT_UW_VEH_DAMAGEABLE_BY_REL_GROUP, 521851052, -902037949, 496444230, 355530893, -1522997624
sch.SCRIPT_EVENT_UW_PED_DAMAGEABLE_BY_REL_GROUP, -1404911908, -177677675, -392344970, -150720855, -798996443
sch.SCRIPT_EVENT_UW_TARGET_ON_FOOT_RESET, -70338542, -196398508, 2106523429, -1502696567, -1257215590
sch.SCRIPT_EVENT_PENNED_IN_REMOVE_BOMB, -1436897407, -1864818330, -459327862, -930933380, -1682859301
sch.SCRIPT_EVENT_HUNT_THE_BEAST_UPDATE_GLOBAL, -195247709, -490124271, -2001677186, -1721728321, 1649541577
sch.SCRIPT_EVENT_UW_PED_TOO_FAR_FROM_TARGETS, 1105488649, 474913336, 496236887, 899454375, 677929255
sch.SCRIPT_EVENT_FLASH_BEAST_BLIP, -1475635326, 1078637481, -59751076, -1177525614, 1757455147
sch.SCRIPT_EVENT_UW_KILL_LIST_SAVAGE_EMPTY, 1972669394, -215033241, 1873503888, 1136184066, -1529273040
sch.SCRIPT_EVENT_UW_KILL_LIST_VEH_EMPTY, -1272866763, 143745567, 1917280027, -324560767, -1195009211
sch.SCRIPT_EVENT_LAUNCH_FREEMODE_EVENT, 1716771531, -1002336598, -994591791, 1899421397, 1814121203
sch.SCRIPT_EVENT_BOSSVBOSS_DM_REQUEST, 449084041, 1984378280, -338166051, 1392298470, 1008530949
sch.SCRIPT_EVENT_BOSSVBOSS_DM_REPLY, -1092487927, 1438167811, 2100923829, -305246775, 568317294
sch.SCRIPT_EVENT_BOSSVBOSS_DM_JOIN_MY_BOSS, -1464683798, 1563920620, -1822401313, -1567759504, 1475256484
sch.SCRIPT_EVENT_BOSS_DROP, 1340710022, 1301759283, 1242664595, -399153256, -1006718654
sch.SCRIPT_EVENT_KILL_ACTIVE_BOSS_MISSION, -694031333, -1534026559, 1486774330, -1802008768, 2059116267
sch.SCRIPT_EVENT_KILL_ACTIVE_BOSS_MISSION_LOCAL, 1658337260, -959229116, 489739448, 168395270, -332947903
sch.SCRIPT_EVENT_REQUEST_BOSS_LIMO, 1189947075, -1373106115, -398684455, -1880259633, -1140090124
sch.SCRIPT_EVENT_DELETE_OLD_BV, -1887269275, -869583434, 2046296859, -1482773672, -935999832
sch.SCRIPT_EVENT_GB_BOSS_WORK_REQUEST_SERVER, 985284033, 360408846, 1311159119, 23546804, 1613825825
sch.SCRIPT_EVENT_GB_BOSS_WORK_SERVER_CONFIRM, 287021706, -1538544890, -760942281, -407554091, -1984060350
sch.SCRIPT_EVENT_GB_CLEAR_REMOTE_PLAYER_GANG_MEMBERSHIP, 248967238, -1425016400, -1831959078, 59823848, 618715507
sch.SCRIPT_EVENT_GB_REQUEST_JOIN_GANG, 1890624026, 1922361302, 1848110702, 1053257221, -627920584
sch.SCRIPT_EVENT_GB_CONFIRM_JOIN_GANG, 1763436095, -1759853392, -364713137, 1516452391, 1360435217
sch.SCRIPT_EVENT_GB_INVITE_TO_GANG, -1020081720, -1129846248, -1643482755, -1367443755, -245642440
sch.SCRIPT_EVENT_GB_CLEAR_GANG_INVITE, -1071325787, -2008929105, -1464365333, -1460844714, 1506966550
sch.SCRIPT_EVENT_BEEN_PAID_GOON_CASH, 1890277845, 547083265, 245065909, 75579707, -337848027
sch.SCRIPT_EVENT_GB_PLAYER_COLLECTED_CASH, 1800955959, 2019541335, 1620260542, -120340891, -1372296667
sch.SCRIPT_EVENT_GB_GIVE_GANG_BOSS_CUT_FROM_EARNINGS, 657959395, 1146470621, -1597942809, 1810976828, -1141119736
sch.SCRIPT_EVENT_GB_REFRESH_LIMO_LOCKS, 1836137561, 601184540, 1327169001, 374302127, 936332224
sch.SCRIPT_EVENT_GB_BRIBE_POLICE, 1722873242, -2095232746, 1071490035, 2022392602, -305178342
sch.SCRIPT_EVENT_ACQUIRE_VEHICLE_DELIVERED_VEHICLE, 1213122428, 264141356, 1549379795, -1924026007, -8632816
sch.SCRIPT_EVENT_SERVER_RECEIVED_ACQUIRE_VEHICLE_DELIVERED_VEHICLE_EVENT, 1473924925, -1511659814, -23288696, 607910198, 1508186571
sch.SCRIPT_EVENT_GB_SET_REMOTE_PLAYER_AS_TERMINATE_TARGET, 1114091621, 65268844, 1920583171, 547789403, 949664396
sch.SCRIPT_EVENT_GB_BOSS_STARTED_USING_SCTV, 1644680339, 1591607624, 265836764, 1421455565, -11681548
sch.SCRIPT_EVENT_GB_BOSS_CHANGED_NAME, 1759776242, 518824343, 1303606785, -1548744127, 2103624094
sch.SCRIPT_EVENT_CASHING_OUT_UPDATE_BLOCKED_ATMS, 2146849424, 261479124, 329730323, -510550388, 85456166
sch.SCRIPT_EVENT_CASHING_OUT_UPDATE_ATM_BLIP, -461426772, 629003584, 1127103045, 152037714, -1533311581
sch.SCRIPT_EVENT_AIRFREIGHT_RESTART_DISCONNECT_TIMER, 1058204667, -395781261, -1971837334, 1095841058, 1757547104
sch.SCRIPT_EVENT_CONTRABAND_SELL_START_RADAR_JAM, 676073958, 1268159669, 423378518, -229002461, 1848995112
sch.SCRIPT_EVENT_CONTRABAND_SELL_STOP_RADAR_JAM, 920149343, -1001733190, 1185708187, 633768397, -1042813739
sch.SCRIPT_EVENT_GB_SET_VEHICLE_AS_TARGETABLE_BY_HOMING_MISSILE, 1437898677, -2075123925, -1543758498, -1742262566, 885204421
sch.SCRIPT_EVENT_GB_TRIGGER_DEFEND_MISSION, -943413695, 1280542040, -1322731185, -1388385133, -1906536929
sch.SCRIPT_EVENT_GB_DISABLE_GOON_MEMBERSHIP, -764524031, 1240068495, 316066012, 1517094008, 1531565154
sch.SCRIPT_EVENT_CONTRABAND_DESTROYED, 657090120, -1925643489, -1129868216, -1592445355, -808991722
sch.SCRIPT_EVENT_VEHICLE_EXPORT_GIVE_WANTED_LEVEL, 344237760, -1005612058, -981146402, 1214679079, 1499902640
sch.SCRIPT_EVENT_VEHICLE_EXPORT_SWITCH_SCENARIOS, 788457964, 936492486, -691501763, 1713846678, -2141807967
sch.SCRIPT_EVENT_GB_JAILBREAK_UPDATE_PED_LOOKAT_DATA, 927990993, 1396209202, 1224450187, -936011818, 1454233258
sch.SCRIPT_EVENT_GB_SET_PLAYER_GANG_ROLE, 907247199, 656530441, 1304577008, -580866237, -1541764116
sch.SCRIPT_EVENT_GB_NON_BOSS_CHALLENGE_REQUEST, 522189882, 1368055548, 243072129, 1104117595, 1450115979
sch.SCRIPT_EVENT_GB_MEMBER_ABANDONED_CLUB, 1408934068, -1348529502, 2064487849, 1267451088, -303464741
sch.SCRIPT_EVENT_GB_START_TARGET_RIVAL, -1917539378, -2070060686, 2144523214, 1617518505, -870197185
sch.SCRIPT_EVENT_GB_NON_BOSS_DROP_REQUEST, 1366634967, -404761101, -102043551, -1872286655, -1293290367
sch.SCRIPT_EVENT_GUNRUN_ENTITY_DESTROYED, 614180436, -1291322183, 277404182, 216507579, -275400208
sch.SCRIPT_EVENT_GUNRUN_GIVE_WANTED_LEVEL, -1907933907, -705095250, -311288981, -735799915, -1124103843
sch.SCRIPT_EVENT_BUSINESS_GIVE_WANTED_LEVEL, 794991892, -2094888821, -2096033117, -1018008672, 1701527465
sch.SCRIPT_EVENT_OPEN_SHUT_PV_DOOR, -1069875050, -941766459, -150763833, 669863128, 1380319383
sch.SCRIPT_EVENT_SET_PV_NEON_LIGHTS, -686546819, -1448653591, -720665383, -99207272, 234399205
sch.SCRIPT_EVENT_SET_PV_RADIO_STATION, 1138543926, -685231767, -278036454, 1375390504, 516561068
sch.SCRIPT_EVENT_LEAVE_PV_ENGINE_RUNNING, 730048565, 2019427206, -1389482213, 165021760, 1572141092
sch.SCRIPT_EVENT_SET_PV_LIGHTS, -330288802, 1648747828, -1954654708, 1994907887, -693433553
sch.SCRIPT_EVENT_SET_PV_STANCE, 357740145, 644915550, -204643402, 46540644, 639280612
sch.SCRIPT_EVENT_SET_PV_ROOF, 367823892, -91267732, -1496673706, 692383986, -1449487290
sch.SCRIPT_EVENT_SET_PV_HYDRAULICS, -1093866525, -1235560027, 1292306623, -1447798060, 420484319
sch.SCRIPT_EVENT_CLAIM_FM_PICKUP, -581037897, -1733737974, 1950531948, 1616686720, 1537359195
sch.SCRIPT_EVENT_RESPONSE_TO_CLAIM_FM_PICKUP, 1757755807, 1992522613, -1990614866, 1631260588, -797526379
sch.SCRIPT_EVENT_REASSIGN_PRIVATE_YACHT, 1258808115, -51486976, 1124104301, -373650836, -1503701661
sch.SCRIPT_EVENT_RESERVE_PRIVATE_YACHT, -1205085020, 668886109, -646004404, -190051445, -1326826303
sch.SCRIPT_EVENT_AIRDEF_EXPLOSION_PRIVATE_YACHT, 1195953488, -1134348836, -1216295492, -915126544, -1729437672
sch.SCRIPT_EVENT_AIRDEF_DIALOGUE_PRIVATE_YACHT, -290218924, -1919386801, -859612223, -2116449666, -157970864
sch.SCRIPT_EVENT_DELETE_YACHT_VEHICLES_NOW, 1902624891, 1983907072, -1781653678, -1062346982, -1942741326
sch.SCRIPT_EVENT_DISABLE_RECORDING_FOR_SPHERE, -1211206539, 867047895, 1083015459, 1911993023, -10776728
sch.SCRIPT_EVENT_DELETE_ABANDONED_VEHICLES_ON_YACHT_NOW, -1308840134, 608596116, -933673939, -1019730980, -13748324
sch.SCRIPT_EVENT_GANG_LEAVE_OFFICE_IN_HELI, 1695663635, -1338917610, -957260626, 629813291, 247853458
sch.SCRIPT_EVENT_WARP_TO_QUICK_TRAVEL_DESTINATION, -446275082, 2130458390, 434937615, -1796714618, -1253241415
